51.944704;7.573153684;40
51.94470395;7.573154074;60
51.94470358;7.573155425;80
51.94470349;7.573155644;100
51.94470358;7.573155425;120
51.94470399;7.573154343;140
51.94470386;7.573153442;160
51.94470403;7.573153861;180
51.94470399;7.573153583;200
51.94470392;7.573153129;220
51.94470397;7.573153482;240
51.94470389;7.573153696;260
51.94470443;7.573153505;280
51.94470392;7.573152365;300
51.94470366;7.57315246;320
51.94470461;7.57315326;340
51.94470437;7.573154302;360
51.94470412;7.573153729;380
51.94470421;7.573154357;400
51.94470422;7.573155211;420
51.94470436;7.57315545;440
51.94470436;7.573155452;460
51.9447043;7.573154997;480
51.94470394;7.573154459;500
51.94470384;7.573154973;520
51.94470358;7.573155069;540
51.94470349;7.573154438;560
51.94470331;7.573155165;580
51.94470314;7.573155896;600
51.94470453;7.573155872;620
51.94470464;7.573155834;640
51.94470457;7.573155379;660
51.94470415;7.57315439;680
51.94470425;7.573154352;700
51.94470432;7.573154809;720
51.94470439;7.573154593;740
51.94470425;7.573154354;760
51.94470425;7.573154354;780
51.94470425;7.573154354;800
51.94470399;7.573154452;820
51.94470388;7.573154494;840
51.94470415;7.573154395;860
51.94470432;7.573154809;880
51.94470424;7.573155024;900
51.94470432;7.573154809;920
51.94470453;7.573153593;940
51.94470489;7.573153456;960
51.94470486;7.573153946;980
51.9447052;7.573153639;1000
51.94470556;7.573154167;1020
51.94470416;7.573154199;1040
51.94470407;7.573154708;1060
51.94470407;7.573154708;1080
51.94470394;7.573154573;1100
51.94470397;7.573154746;1120
51.94470385;7.573155076;1140
51.94470385;7.57315508;1160
51.94470412;7.573154322;1180
51.94470415;7.573154497;1200
51.94470419;7.57315477;1220
51.94470385;7.573154418;1240
51.94470381;7.573154144;1260
51.94470439;7.573154304;1280
51.94470473;7.573156473;1300
51.94470402;7.573155492;1320
51.94470371;7.573155316;1340
51.94470384;7.573155459;1360
51.94470404;7.573154912;1380
51.94470394;7.573154285;1400
51.94470397;7.57315446;1420
51.94470381;7.573154523;1440
51.94470377;7.573155017;1460
51.94470368;7.57315439;1480
51.94470363;7.573153377;1500
51.94470344;7.573153916;1520
51.94470369;7.573154484;1540
51.9447038;7.573154446;1560
51.944704;7.573153313;1580
51.94470405;7.573153589;1600
51.94470397;7.573153802;1620
51.94470431;7.573153493;1640
51.94470451;7.573154076;1660
51.9447046;7.573154629;1680
51.94470475;7.573153805;1700
51.94470484;7.573153295;1720
51.94470494;7.573153257;1740
51.94470518;7.573153645;1760
51.94470544;7.573152889;1780
51.94470581;7.573152752;1800
51.94470583;7.573152919;1820
51.94470583;7.573152919;1840
51.94470583;7.573152266;1860
51.9447041;7.573153284;1880
51.94470448;7.573154942;1900
51.94470413;7.573153859;1920
51.94470407;7.573152868;1940
51.94470412;7.573152497;1960
51.94470393;7.573152393;1980
51.9447039;7.573152228;2000
51.94470393;7.573152393;2020
51.94470359;7.573152698;2040
51.94470388;7.573152124;2060
51.94470398;7.573152728;2080
51.94470356;7.573153788;2100
51.94470341;7.573152891;2120
51.9447033;7.573153225;2140
51.94470366;7.573153085;2160
51.94470352;7.573153316;2180
51.94470355;7.573152835;2200
51.94470358;7.573153663;2220
51.94470361;7.573153839;2240
51.94470322;7.573152791;2260
51.94470315;7.573152338;2280
51.94470351;7.573153515;2300
51.94470328;7.573153129;2320
51.94470302;7.573153231;2340
51.9447031;7.57315272;2360
51.94470292;7.573152613;2380
51.9447028;7.573151891;2400
51.94470287;7.573152333;2420
51.94470292;7.573152612;2440
51.94470302;7.573152574;2460
51.94470263;7.573151886;2480
